web-scraper-order,web-scraper-start-url,Детальная страница,Детальная страница-href,name,price,property--type,property--value,packaging--type,packaging--value,image
"1700425506-1381","https://eparket.com/plintus/likorn","Код товара: 83722
        Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16349 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/pryamoj/k-06-kremovyij","Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16","349 ₽ / м.п.","Материал","МДФ","","",""
"1700425506-1382","https://eparket.com/plintus/likorn","Код товара: 83722
        Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16349 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/pryamoj/k-06-kremovyij","Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16","349 ₽ / м.п.","Цвет","Кремовый","","",""
"1700425506-1383","https://eparket.com/plintus/likorn","Код товара: 83722
        Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16349 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/pryamoj/k-06-kremovyij","Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16","349 ₽ / м.п.","Цвет производителя","RAL 9001","","",""
"1700425506-1384","https://eparket.com/plintus/likorn","Код товара: 83722
        Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16349 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/pryamoj/k-06-kremovyij","Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16","349 ₽ / м.п.","Светлота цвета","Светлый","","",""
"1700425506-1385","https://eparket.com/plintus/likorn","Код товара: 83722
        Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16349 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/pryamoj/k-06-kremovyij","Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16","349 ₽ / м.п.","Покрытие","Ламинированное","","",""
"1700425506-1386","https://eparket.com/plintus/likorn","Код товара: 83722
        Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16349 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/pryamoj/k-06-kremovyij","Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16","349 ₽ / м.п.","Блеск","Матовый","","",""
"1700425506-1387","https://eparket.com/plintus/likorn","Код товара: 83722
        Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16349 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/pryamoj/k-06-kremovyij","Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16","349 ₽ / м.п.","Поверхность на ощупь","Гладкая","","",""
"1700425506-1388","https://eparket.com/plintus/likorn","Код товара: 83722
        Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16349 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/pryamoj/k-06-kremovyij","Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16","349 ₽ / м.п.","Форма плинтуса","Прямой","","",""
"1700425506-1389","https://eparket.com/plintus/likorn","Код товара: 83722
        Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16349 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/pryamoj/k-06-kremovyij","Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16","349 ₽ / м.п.","Гибкость","Нет","","",""
"1700425506-1390","https://eparket.com/plintus/likorn","Код товара: 83722
        Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16349 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/pryamoj/k-06-kremovyij","Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16","349 ₽ / м.п.","Срок эксплуатации min, лет?","2","","",""
"1700425506-1391","https://eparket.com/plintus/likorn","Код товара: 83722
        Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16349 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/pryamoj/k-06-kremovyij","Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16","349 ₽ / м.п.","Артикул товара","K-06","","",""
"1700425506-1392","https://eparket.com/plintus/likorn","Код товара: 83722
        Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16349 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/pryamoj/k-06-kremovyij","Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16","349 ₽ / м.п.","Длина, мм","2050","","",""
"1700425506-1393","https://eparket.com/plintus/likorn","Код товара: 83722
        Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16349 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/pryamoj/k-06-kremovyij","Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16","349 ₽ / м.п.","Ширина, мм","80","","",""
"1700425506-1394","https://eparket.com/plintus/likorn","Код товара: 83722
        Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16349 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/pryamoj/k-06-kremovyij","Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16","349 ₽ / м.п.","Толщина, мм","16","","",""
"1700425506-1395","https://eparket.com/plintus/likorn","Код товара: 83722
        Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16349 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/pryamoj/k-06-kremovyij","Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16","349 ₽ / м.п.","Вес, кг","1.85","","",""
"1700425506-1396","https://eparket.com/plintus/likorn","Код товара: 83722
        Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16349 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/pryamoj/k-06-kremovyij","Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16","349 ₽ / м.п.","","","Длина","2050 мм",""
"1700425506-1397","https://eparket.com/plintus/likorn","Код товара: 83722
        Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16349 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/pryamoj/k-06-kremovyij","Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16","349 ₽ / м.п.","","","Ширина","80 мм",""
"1700425506-1398","https://eparket.com/plintus/likorn","Код товара: 83722
        Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16349 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/pryamoj/k-06-kremovyij","Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16","349 ₽ / м.п.","","","Высота","16 мм",""
"1700425506-1399","https://eparket.com/plintus/likorn","Код товара: 83722
        Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16349 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/pryamoj/k-06-kremovyij","Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16","349 ₽ / м.п.","","","Вес, кг","1.85",""
"1700425506-1400","https://eparket.com/plintus/likorn","Код товара: 83722
        Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16349 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/pryamoj/k-06-kremovyij","Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16","349 ₽ / м.п.","","","В упаковке, м.п.","2.05",""
"1700425506-1401","https://eparket.com/plintus/likorn","Код товара: 83722
        Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16349 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/pryamoj/k-06-kremovyij","Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16","349 ₽ / м.п.","","","В упаковке, шт","Наборная",""
"1700425506-1402","https://eparket.com/plintus/likorn","Код товара: 83722
        Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16349 ₽/м.п.","https://eparket.com/plintus/likorn/mdf/pryamoj/k-06-kremovyij","Плинтус МДФ ламинированный Ликорн K-06 кремовый прямой 2050×80×16","349 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/9/83722/plintus-napolnyj-mdf-likorn-k-06-kremovyj_1000x1000_799.jpg"
